10233196	40.83473	-73.93858	77	Manhattan	Washington Heights	1	t	1	98.0
10233244	40.66671	-73.94981	43	Brooklyn	Crown Heights	2	f	1	91.0
10233563	40.75686	-73.96723	230	Manhattan	Midtown	2	f	1	0.0
10233905	40.6729	-73.88919	70	Brooklyn	East New York	1	f	2	94.0
10234090	40.6642	-73.99371	105	Brooklyn	Sunset Park	4	f	2	80.0
10234232	40.69675	-73.92964	54	Brooklyn	Bushwick	1	f	1	87.0
10234437	40.71523	-73.95503	199	Brooklyn	Williamsburg	1	f	1	0.0
10235422	40.69171	-73.94891	145	Brooklyn	Bedford-Stuyvesant	2	t	1	97.0
10241876	40.70635	-73.95175	97	Brooklyn	Williamsburg	1	f	1	0.0
10242095	40.70154	-73.94759	55	Brooklyn	Williamsburg	2	f	2	87.0
10243895	40.78273	-73.97553	285	Manhattan	Upper West Side	12	f	4	96.0
10244467	40.63177	-73.96341	185	Brooklyn	Flatbush	1	f	1	0.0
10244876	40.81052	-73.94008	0	Manhattan	Harlem	1	f	2	0.0
10245677	40.76214	-73.98985	0	Manhattan	Hell's Kitchen	1	f	1	0.0
10246056	40.7126	-73.94668	255	Brooklyn	Williamsburg	1	t	6	98.0
10246479	40.67146	-73.94377	0	Brooklyn	Crown Heights	1	f	1	99.0
10246816	40.66622	-73.98357	75	Brooklyn	South Slope	1	f	1	100.0
10247766	40.72738	-73.95553	150	Brooklyn	Greenpoint	1	f	1	0.0
10247799	40.70727	-73.96057	64	Brooklyn	Williamsburg	1	f	2	100.0
10249075	40.7609	-73.99405	250	Manhattan	Hell's Kitchen	1	f	1	0.0
10249886	40.76577	-73.9855	135	Manhattan	Hell's Kitchen	1	f	1	96.0
10250433	40.64543	-73.96456	70	Brooklyn	Flatbush	1	f	1	0.0
10251082	40.67473	-73.96529	295	Brooklyn	Prospect Heights	1	t	1	99.0
10251768	40.79366	-73.94059	135	Manhattan	East Harlem	1	f	1	95.0
10252499	40.76646	-73.98704	50	Manhattan	Hell's Kitchen	2	f	1	100.0
10252921	40.73352	-73.85237	69	Queens	Forest Hills	1	f	2	94.0
10253159	40.61042	-74.12277	299	Staten Island	Castleton Corners	1	t	8	99.0
10253315	40.7388	-73.92327	204	Queens	Sunnyside	1	f	4	96.0
10253377	40.71702	-73.95356	80	Brooklyn	Williamsburg	1	f	1	0.0
10257476	40.76464	-73.99403	125	Manhattan	Hell's Kitchen	1	t	1	98.0
10262473	40.62296	-74.01483	69	Brooklyn	Dyker Heights	1	t	2	97.0
10265988	40.78464	-73.95142	139	Manhattan	Upper East Side	1	f	1	93.0
10267242	40.6081	-73.97541	149	Brooklyn	Gravesend	6	f	1	98.0
10267693	40.59607	-73.75911	0	Queens	Far Rockaway	1	f	2	98.0
10268663	40.7776	-73.95277	360	Manhattan	Upper East Side	96	f	1	60.0
10268712	40.71386	-73.94742	99	Brooklyn	Williamsburg	1	f	3	91.0
10268868	40.74701	-73.92314	60	Queens	Sunnyside	1	f	1	90.0
10270377	40.80338	-73.95734	60	Manhattan	Harlem	1	f	1	70.0
10270687	40.75691	-73.92879	275	Queens	Astoria	2	t	8	98.0
10271071	40.68203	-73.89374	65	Brooklyn	Cypress Hills	4	f	2	87.0
10271753	40.68281	-73.89509	149	Brooklyn	Cypress Hills	4	f	4	80.0
10272718	40.78593	-73.94169	60	Manhattan	East Harlem	1	f	1	80.0
10273251	40.70161	-73.93131	120	Brooklyn	Bushwick	1	t	4	96.0
10276934	40.81667	-73.95695	35	Manhattan	Harlem	1	f	1	0.0
10277010	40.68274	-73.96367	261	Brooklyn	Clinton Hill	1	f	6	96.0
10279086	40.66404	-73.93334	99	Brooklyn	Crown Heights	3	t	2	99.0
10280162	40.71042	-73.95071	49	Brooklyn	Williamsburg	1	f	1	0.0
10280345	40.64316	-73.96285	65	Brooklyn	Flatbush	2	t	1	99.0
10280355	40.6627	-73.98353	150	Brooklyn	South Slope	1	f	2	0.0
10280439	40.82042	-73.95305	65	Manhattan	Harlem	1	f	1	0.0
10280549	40.64396	-73.96328	60	Brooklyn	Flatbush	2	t	1	99.0
10281054	40.69288	-73.90831	69	Brooklyn	Bushwick	0	t	1	94.0
10282307	40.67357	-73.96577	150	Brooklyn	Prospect Heights	1	t	2	98.0
10283008	40.67607	-73.95121	37	Brooklyn	Crown Heights	2	t	1	95.0
10283574	40.76322	-73.93334	0	Queens	Long Island City	2	f	1	93.0
10289124	40.68507	-73.93888	99	Brooklyn	Bedford-Stuyvesant	2	f	3	94.0
10291127	40.75295	-73.98889	160	Manhattan	Midtown	96	f	1	70.0
10292758	40.76195	-73.99224	225	Manhattan	Hell's Kitchen	11	f	1	83.0
10293298	40.68574	-73.93022	51	Brooklyn	Bedford-Stuyvesant	1	f	1	95.0
10297427	40.78703	-73.95196	250	Manhattan	East Harlem	1	f	1	0.0
10297582	40.75619	-73.91881	66	Queens	Astoria	1	f	1	0.0
10298783	40.80621	-73.94461	65	Manhattan	Harlem	1	f	1	93.0
10301359	40.71081	-73.94238	120	Brooklyn	Williamsburg	1	f	1	93.0
10307009	40.78162	-73.9475	125	Manhattan	Upper East Side	1	f	1	90.0
10308738	40.79121	-73.96963	260	Manhattan	Upper West Side	1	t	3	99.0
10310874	40.69379	-73.94539	94	Brooklyn	Bedford-Stuyvesant	1	f	1	92.0
